feed_per_tube_fraction,steam_to_carbon,inlet_T,excess_air,specific_firing_factor,inlet_P,catalyst_activity,H2_net_kmol_h,Q_comb_W,fuel_MJ_per_kmol_H2,T_wo_max_K,sigma_hot_MPa,log10_t_r_hot,life_rate_per_kmol_H2_rel_base,CH4_slip_dry_pct,T_out_K,process_heat_MJ_h,H2_net_kmol_h_phys,T_wo_max_K_phys,T_out_K_phys,CH4_slip_dry_pct_phys,sigma_hot_MPa_phys,converged_phys,fuel_MJ_per_kmol_H2_phys,life_rate_per_kmol_H2_rel_base_phys,feasible_phys,disc_H2_net_kmol_h,disc_fuel_MJ_per_kmol_H2,disc_life_rate_per_kmol_H2_rel_base
0.8024530011704988,4.0,898.0075144228477,24.999678740643077,0.8591435675197745,30.06,0.2,12.278226520037649,150981388.02487367,248.26394606392213,1097.611427482869,12.869521911143188,8.218659431069703,0.0855486845732671,7.8131091962490355,1065.2788952490473,1430.583237693313,12.277817220764074,1097.6656788068078,1065.3044070219576,7.812070204534731,12.868745860372226,True,248.27222231131626,0.08578504309649136,True,0.00040929927357424845,116.50944119133192,-0.00023635852322426154
0.6000222870610131,2.7369,839.4366393631555,5.072233365610555,0.8515596363430232,30.06,0.2,8.835948057203037,111897533.83712181,218.3332246686678,1155.4032065633726,13.046221855634142,6.846646932319867,2.799679530514085,7.812183657632278,1116.5818076878118,730.2788840791128,8.838111868703331,1155.4315099241219,1116.5616769331452,7.813103604754873,13.048223701636765,True,218.2797707240411,2.805245110557406,True,-0.0021638115002939884,82.68183599363721,-0.005565580043321194
1.081584506530039,2.567,899.6632734148079,5.000519137589032,0.9183503287655168,30.06,0.2,15.876270316503524,217523863.5912344,229.4344490022827,1179.1444128299852,12.888472989462594,6.361038477589293,4.766739802307995,7.731771678950973,1124.999826178632,1311.9505080864856,15.876011482894192,1179.2090835363883,1125.0077768582223,7.730589249389311,12.886076047093026,True,229.4381895731814,4.777384351847616,False,0.0002588336093314325,82.6335458470447,-0.01064454953962013
1.0999997454225512,4.0,800.0011672224341,24.999908904151205,1.149995481065164,30.06,0.2,16.827790084480455,277029988.2594263,284.2794144959874,1108.0571186036314,12.520779411699591,8.029267616642919,0.09654142524341841,7.811083302999414,1067.914706774297,1815.615866840775,16.820248833988572,1107.9821341309093,1067.9084804996796,7.818835507709861,12.652963583835488,True,284.40686934493516,0.10167841330195496,False,0.007541250491883034,107.81481668106503,-0.005136988058536546
1.0999998264338893,4.0,899.9996805419256,5.000096807709932,1.1499997673259994,30.06,0.2,19.262740655653253,277031041.20745635,256.0512408699232,1177.0495500045622,12.637343975430316,6.448371807751489,3.2130576892951392,3.891156756700973,1124.409912763889,1964.058920212787,19.26146810030665,1177.1346808131009,1124.495251204606,3.8935224100547927,12.631996849680137,True,256.06815751271887,3.2198941290516756,True,0.001272555346602644,101.95137102794101,-0.006836439756536361
0.6000066808028776,2.8102,894.7968512524579,5.000060595198716,0.8500100726696125,30.06,0.2,9.14123175014119,111691011.34469257,216.5531232304598,1162.9893698861429,13.040864243506938,6.681577558042818,3.9575474539428654,6.874045436586079,1124.9726854416308,782.8728784019534,9.143577991160296,1163.0805965796537,1124.9356186304597,6.871675870885525,13.042469087268605,True,216.49755572493513,3.9771580196592002,True,-0.0023462410191061878,85.67553806396563,-0.019610565716334794
1.098994351230653,3.8988,840.989130162234,24.971240594727995,1.1144317796115102,30.06,0.2,17.005111716066082,268217440.25113577,276.6749132135858,1115.5308189687355,12.682525372623825,7.821555718998194,0.15412503921960957,7.406688461629776,1075.6093773764628,1831.129519824889,17.004382236663517,1115.5257900351999,1075.6038179341492,7.406275449608422,12.665124806474125,True,276.68678242750883,0.15297735455031392,True,0.0007294794025654028,107.67387286947655,0.0011476846692956566
1.0819426549128026,3.9988,803.8020960258642,24.99617700572931,1.1473679213583665,30.06,0.2,16.64236775972588,271859811.6103927,282.6244122801387,1109.289214834854,12.5445509034667,7.9953500239623665,0.10554636231509706,7.64911108663612,1069.8817000104295,1790.7557112168197,16.636670387861855,1109.21474018846,1069.8807720336183,7.655279017523606,12.666858747704502,True,282.7211994579256,0.11068500179154454,True,0.005697371864023637,107.54228178659906,-0.005138639476447479
0.7300184082426054,2.8115,899.4755738149141,7.212307657108272,0.852750859199358,30.06,0.2,10.947697720606289,136330818.56280175,220.80401781310272,1158.963824756462,13.002678766772654,6.7759657661995725,2.659009229709819,7.359055902158494,1118.3053599764173,956.6083007689105,10.947408168406149,1159.0050200530754,1118.3067093329778,7.358376243116867,13.002650700740189,True,220.809857943312,2.664578082530002,True,0.00028955220014026395,87.3763316179539,-0.005568852820183157
1.0927922366402352,3.9968,889.8532995002035,8.561485124484365,1.143123296759169,30.06,0.2,18.784394910984865,273570171.0453917,259.02646252963166,1165.4461075316692,12.647929547032746,6.695925626638026,1.8633119613610012,4.42509881304102,1115.0031314415494,1934.5463890656863,18.785910018525595,1165.4437695416043,1114.9881343733316,4.423915551084656,12.63786799490135,True,259.0055717159186,1.8554838806842313,True,-0.0015151075407295878,102.99947354715243,0.007828080676769877
