feed_per_tube_fraction,steam_to_carbon,inlet_T,excess_air,specific_firing_factor,inlet_P,catalyst_activity,H2_net_kmol_h,Q_comb_W,fuel_MJ_per_kmol_H2,T_wo_max_K,sigma_hot_MPa,log10_t_r_hot,life_rate_per_kmol_H2_rel_base,CH4_slip_dry_pct,T_out_K,process_heat_MJ_h,fuel_total_MJ_per_kmol_H2,H2_net_kmol_h_phys,T_wo_max_K_phys,T_out_K_phys,CH4_slip_dry_pct_phys,sigma_hot_MPa_phys,converged_phys,fuel_MJ_per_kmol_H2_phys,life_rate_per_kmol_H2_rel_base_phys,feasible_phys,disc_H2_net_kmol_h,disc_fuel_MJ_per_kmol_H2,disc_life_rate_per_kmol_H2_rel_base,fuel_total_MJ_per_kmol_H2_phys,alpha_credit
0.9592133424963589,3.9944,898.7310021501426,24.592168248611344,0.9091172451793623,30.06,0.2,14.675842086265233,190973528.47999096,255.86318953007805,1103.3576845868945,12.760774432008294,9.131850790045306,0.058629189456530145,7.809229479294828,1065.5550232876549,1708.8628172316742,255.86318953007805,14.676638774403965,1103.3989924202024,1065.5672995788586,7.808325786829047,12.756347903272742,True,139.41509220546988,0.05866486863012481,True,-0.0007966881387329039,116.44809732460817,-3.5679173594663216e-05,255.84930057557216,0.0
0.9970443784026929,2.6626,899.984945983446,5.000071798546729,0.8877017469579952,30.06,0.2,14.673531851609809,193829389.96023905,226.5669166796176,1171.1752499925649,12.91703693580887,7.243313815530399,4.536482455326268,7.7632147158334845,1119.869565013524,1247.7934045596905,226.5669166796176,14.673667263158555,1171.2084000155812,1119.8737217758137,7.762159672706503,12.913776907256086,True,141.52859177022654,4.538811121302319,True,-0.0001354115487455232,85.03832490939106,-0.002328665976051525,226.56482587460397,0.0
0.9626441888947938,3.9733,899.2116991583987,20.00965225661337,0.8849486240729378,30.06,0.2,14.746712252000906,186561453.65324074,251.3359239909081,1107.7237069818063,12.762802480414392,9.004945933209946,0.07814956607601417,7.76031295116344,1066.4212613286693,1707.5058319713996,251.3359239909081,14.747178965374404,1107.7590326802306,1066.4344227802171,7.759837211005373,12.76033243795555,True,135.5427178585505,0.07823920900041804,True,-0.00046671337349835085,115.7932061323576,-8.964292440387378e-05,251.32796980270422,0.0
0.9596699990734523,3.9968,898.728747455094,14.605656008894437,0.850011913996279,30.06,0.2,14.696945817493333,178642585.78265178,246.62403029152426,1110.0722530542846,12.766983913194201,8.936461141219496,0.09180777790085498,7.789253897003871,1064.7240851723977,1710.5923056722404,246.62403029152426,14.696620001338953,1110.1471866813527,1064.7549729258665,7.78863559173941,12.76279060746011,True,130.23591170212921,0.09208357490619917,True,0.0003258161543797655,116.38811858939505,-0.0002757970053441916,246.62949781352046,0.0
0.9906771577442394,2.898,899.8918721943712,5.006660623323981,0.8680175541196893,30.06,0.2,14.690878601214244,188320987.47975954,228.07085405272258,1159.1713626489766,12.89460517670757,7.560455032601304,2.1830561572091636,7.796735662349474,1107.9066372522389,1332.8363635092323,228.07085405272258,14.690696829486084,1159.1950801162393,1107.9052644593767,7.795996589524154,12.890202279258453,True,137.3471176537207,2.1819089554059152,True,0.0001817717281600295,90.7237363990019,0.0011472018032483433,228.07367603140509,0.0
0.9612773828261469,3.9714,899.8388613536686,17.101113296550594,0.8629216600812217,30.06,0.2,14.700722445584617,181659518.91397265,248.39129261571168,1109.0356539935733,12.770738513851889,8.96550375708454,0.08584703007711784,7.810954180218703,1065.5533374189379,1705.1794622795767,248.39129261571168,14.700844988681734,1109.0924028398779,1065.5749480092657,7.810441987987478,12.765795262498779,True,132.39728667722844,0.08596877376271735,True,-0.00012254309711678957,115.99400593848324,-0.00012174368559950133,248.38922207906447,0.0
0.9630751964732285,3.9942,899.7526792849092,18.147615746667636,0.8683555938947264,30.06,0.2,14.735651641878862,183145338.58398828,249.68643669957723,1107.7117951445584,12.764634672007112,9.004913096470766,0.07821413879887314,7.811534150800122,1064.860841369761,1717.020866078562,249.68643669957723,14.735938975379403,1107.7570172551887,1064.8827843955069,7.810861049187706,12.761643535050299,True,133.16229716389168,0.07833700030424598,True,-0.0002873335005411093,116.52413953568555,-0.00012286150537284268,249.68156810735422,0.0
0.9972431565473601,2.6625,899.7388164591415,5.084967150977919,0.8873691924595234,30.06,0.2,14.667312715425524,193795405.5775009,226.63475105163377,1170.8966161640287,12.916897518785433,7.250528044876717,4.463639518034148,7.781949558341246,1119.644280382048,1247.743420383702,226.63475105163377,14.667434675786174,1170.9279069946836,1119.6484647111351,7.780922474238706,12.91377339276,True,141.56390612061344,4.4657135178045495,True,-0.00012196036064970883,85.07084493102033,-0.002073999770401791,226.63286657376935,0.0
0.9926242145270221,2.8599,899.9989114210465,5.001134649121978,0.8706196131431276,30.06,0.2,14.697793953660625,189256749.67571327,227.80455959987327,1160.9579548205195,12.897913645003399,7.512843577134955,2.4348486929058093,7.800821956620183,1109.6558640787923,1320.4735893206966,227.80455959987327,14.697684375165954,1160.984531609323,1109.6550847119697,7.80000910071932,12.893656817318393,True,137.96397021620942,2.434134592166544,True,0.00010957849467096992,89.84058938366385,0.0007141007392652554,227.806257995354,0.0
0.9856030766254206,2.9721,899.9832505959091,5.001105098624447,0.8637392929598624,30.06,0.2,14.66862237089046,186433001.89249292,228.5672711708602,1156.0159307300728,12.888689914602859,7.644918989118441,1.7999456552083875,7.7656564216518476,1104.859475617952,1355.2705383021278,228.5672711708602,14.668327573502546,1156.033356048839,1104.857491811649,7.765024823747792,12.884006864742206,True,136.1775184552393,1.7981002421553605,True,0.00029479738791415855,92.38975271562092,0.0018454130530269897,228.57186481210294,0.0
0.9609557712061244,3.9996,899.9526232718869,22.1942987069169,0.8999795016339049,30.06,0.2,14.761161275649016,189397430.34076932,253.6952805638558,1106.138808316207,12.759904906043426,9.051342447027444,0.07016244874855304,7.69740054488956,1066.5180579916216,1715.5787690515722,253.6952805638558,14.761846909889243,1106.1657578767354,1066.5306400080187,7.696772727155356,12.758371173723468,True,137.4664155921499,0.07023420994984161,True,-0.000685634240227273,116.22886497170589,-7.176120128857266e-05,253.68349733835558,0.0
0.9965867346747507,2.8599,899.9816348009167,5.001572652135723,0.8708034960556748,30.06,0.2,14.75031637892816,190052388.15596128,227.9274142890482,1160.939036649744,12.895999527591892,7.513712545230685,2.4213291442393103,7.8134762933762705,1109.4857564045044,1325.7258848091922,227.9274142890482,14.750216767663522,1160.9648507241407,1109.4849276848988,7.81266554080288,12.891868641050898,True,138.0505533891114,2.4206419015101437,True,9.961126463764458e-05,89.87686089993679,0.0006872427291666483,227.92895353001938,0.0
0.9918814094137496,2.8304,899.7020622293816,5.0786018673569,0.8733977716693684,30.06,0.2,14.672827401403081,189718593.01989338,227.64384670242413,1162.3068500655238,12.9013952670068,7.476802390826226,2.6500343937540114,7.797318367397171,1111.1244056837138,1307.479660728702,227.64384670242413,14.672763613875992,1162.334319986927,1111.1238806010235,7.796495904132195,12.897402950058265,True,138.5355386632898,2.649702132580449,True,6.378752708968705e-05,89.10830803913433,0.0003322611735625536,227.64483634816645,0.0
0.9982189862013954,2.6767,899.9988396717758,5.001199920527201,0.8850759116562977,30.06,0.2,14.683746765821182,193483712.63602844,226.64090678210502,1170.1217658071466,12.915202781675523,7.270860102578652,4.254717421425197,7.7942499630990785,1118.754939376451,1254.8979037213526,226.64090678210502,14.683915003440092,1170.1560115828152,1118.7600086154664,7.793096537883493,12.911762983892178,True,141.17759315260938,4.256838605315293,True,-0.0001682376189098278,85.46331362949564,-0.002121183890095857,226.63831009542469,0.0
0.9612608617241929,4.0,896.7850088694563,20.328516323505,0.8851196794560572,30.06,0.2,14.710120995481674,186329372.81186375,252.1031291979978,1106.0918527834203,12.760075303070414,9.052666303321189,0.0701916032007913,7.809490398923425,1064.9648274225942,1712.0813965721272,252.1031291979978,14.71058903858296,1106.1312232576224,1064.979151561737,7.808827841663961,12.758311327669006,True,135.710822458152,0.07031493819050118,True,-0.00046804310128578663,116.3923067398458,-0.00012333498970987233,252.09510809631897,0.0
0.9957399683946591,2.7208,899.8470035044081,5.000030188650376,0.8820551944813857,30.06,0.2,14.676380468362389,192344497.5636991,226.89429826539507,1167.9515184041752,12.911552524038607,7.327739261901193,3.734302423725323,7.784835250096863,1116.6527682030305,1269.1531449768302,226.89429826539507,14.676473835986076,1167.984170609499,1116.6546594820063,7.783856627608185,12.907943636345829,True,140.41750937579633,3.7355632760031807,True,-9.336762368761242e-05,86.47678888959874,-0.0012608522778578823,226.89285482729855,0.0
0.9907171706101057,2.9291,899.7232790487,5.092153018649335,0.8680175541196893,30.06,0.2,14.718790230013852,188328593.65332773,228.47062393985877,1157.9681776751404,12.890817729008301,7.592906195142632,2.0220384016205513,7.773690473030435,1106.7433016886193,1345.004826919793,228.47062393985877,14.718600426507324,1157.9879341411126,1106.7417544672223,7.772985784870601,12.886634928699133,True,137.09227114674704,2.0206915152980893,True,0.00018980350652775257,91.37835279311173,0.0013468863224619376,228.47357017960343,0.0
0.9970837069584979,2.6965,898.4157550714611,5.018102344809481,0.8842886330993212,30.06,0.2,14.671379122549338,193091753.88169146,226.87137662330736,1168.9243671213721,12.913699813446936,7.302117475379468,3.9625914217164055,7.808052707790288,1117.5920025260493,1259.6757583342398,226.87137662330736,14.671494394225103,1168.9551208759613,1117.5950067322742,7.807069635124428,12.910274983077107,True,141.01087214232948,3.963792333023661,True,-0.00011527167576552699,85.86050448097788,-0.0012009113072553035,226.8695941297819,0.0
0.9931071160124146,2.8165,899.9323479860731,5.021349799358253,0.876921452965258,30.06,0.2,14.706604034232669,190719392.0803608,227.60226782467714,1163.6231681733773,12.902113759430353,7.442232136547478,2.863012038814372,7.7499161194643165,1112.382678115419,1303.8343721870356,227.60226782467714,14.706617939868138,1163.649906541695,1112.3824850364344,7.749026918566118,12.898346857856357,True,138.94574989021487,2.862795576880147,True,-1.390563546976864e-05,88.65651793446227,0.0002164619342250873,227.60205261855828,0.0
0.9799570806739101,3.1934,899.9608244908268,5.121657972340845,0.8509163327593491,30.06,0.2,14.704656834344922,182613121.49955454,230.58269587803682,1146.5658847911886,12.865731322628672,7.901694015731675,0.9940741963701564,7.739529747689572,1095.3767469411498,1434.0702559008523,230.58269587803682,14.704080322921442,1146.5645813453916,1095.3743606907672,7.739392386470417,12.860721554416175,True,133.0630080872044,0.9917720842755464,True,0.0005765114234801416,97.51968779083242,0.002302112094609954,230.59173646781267,0.0
0.9626630776075277,3.838,887.2356609180273,9.92374824204018,0.8508288481356028,30.06,0.2,14.699261307827436,179371973.68174404,242.32518504841036,1118.860224381544,12.788090143572445,8.681642493576664,0.165055388167147,7.762367076304931,1070.408351153557,1640.1586413326784,242.32518504841036,14.698842251434288,1118.9058843863152,1070.4179408653758,7.76231714980394,12.78854020730712,True,130.7478876422402,0.16558643372539444,True,0.00041905639314876453,111.57729740617017,-0.000531045558247456,242.3320936141517,0.0
0.9921633161225336,2.8334,899.993992599053,5.001126689006619,0.8733977716693684,30.06,0.2,14.685757212068646,189772513.7241689,227.6105980415875,1162.4081074724434,12.900972295447888,7.47423320536819,2.66341082654889,7.78263905088102,1111.1561138176735,1309.357048973549,227.6105980415875,14.685689022703617,1162.4359901525884,1111.155282621699,7.781814571793921,12.896864243041364,True,138.45294760195247,2.6630055880907872,True,6.818936502916983e-05,89.15765043963503,0.0004052384581028079,227.61165489510867,0.0
0.9673876199255449,3.986,879.203787923497,9.497409670736825,0.8500032636002871,30.06,0.2,14.800854892856782,180077388.39945486,244.83198909705726,1114.1662813062685,12.766907493298326,8.81927251317682,0.11940111880891617,7.811931936299565,1064.65887983775,1694.3221537608792,244.83198909705726,14.79994973107905,1114.2390897025996,1064.6783923716814,7.811275419545026,12.766704766727155,True,130.3653475215884,0.11996929700019184,True,0.0009051617777320331,114.46664157546886,-0.0005681781912756645,244.84696296943682,0.0
0.9981852543738884,2.6925,899.9253713765636,5.036830853725129,0.8841828274530716,30.06,0.2,14.691843725109287,193281946.6490067,226.7892902307164,1169.2921990192815,12.913442492330232,7.292647378778696,4.044306219446858,7.7947797694107885,1117.9482044588262,1261.074810787354,226.7892902307164,14.691979148948892,1169.3247747193093,1117.9517630622024,7.793718504703293,12.910053723404697,True,140.95296343780495,4.046027535329931,True,-0.0001354238396054086,85.83632679291145,-0.0017213158830733377,226.78719979237908,0.0
0.9648770356583188,3.8235,877.1330510127665,7.722682495910828,0.8505864832503214,30.06,0.2,14.705222576618517,179733285.1561727,241.4908382825901,1120.5588189860762,12.794520148089203,8.632374381867443,0.18480840806467141,7.8077409973919565,1070.320820210755,1625.4627576292532,241.4908382825901,14.70479656493517,1120.5968985445954,1070.3285980287744,7.807418628383764,12.79544187498122,True,130.95820544178412,0.1853509337820854,True,0.000426011683346772,110.53263284080597,-0.0005425257174139775,241.49783449760574,0.0
0.9813906061446849,3.1376,899.9907519737969,5.001352249335581,0.8500996212792001,30.06,0.2,14.668208738266424,182704727.32385918,229.87730252518304,1148.2332423188857,12.871766194049119,7.855690450486037,1.107899019773978,7.804118526975477,1096.9737300643067,1414.337607730513,229.87730252518304,14.66757230543245,1148.2355237166087,1096.9711785816698,7.803968192337883,12.866676791757554,True,133.4611215227124,1.1055477030091503,True,0.0006364328339731884,96.41618100247064,0.0023513167648276934,229.8872770090353,0.0
