feed_per_tube_fraction,steam_to_carbon,inlet_T,excess_air,specific_firing_factor,inlet_P,catalyst_activity,H2_net_kmol_h,Q_comb_W,fuel_MJ_per_kmol_H2,T_wo_max_K,sigma_hot_MPa,log10_t_r_hot,life_rate_per_kmol_H2_rel_base,CH4_slip_dry_pct,T_out_K,process_heat_MJ_h,H2_net_kmol_h_phys,T_wo_max_K_phys,T_out_K_phys,CH4_slip_dry_pct_phys,sigma_hot_MPa_phys,converged_phys,fuel_MJ_per_kmol_H2_phys,life_rate_per_kmol_H2_rel_base_phys,feasible_phys,disc_H2_net_kmol_h,disc_fuel_MJ_per_kmol_H2,disc_life_rate_per_kmol_H2_rel_base
1.0999999939512477,4.0,899.9997517771527,5.000478070725539,1.1499999839981423,30.06,0.2,19.26324173691848,277031135.59169877,256.0446540205824,1177.029058357754,12.62967189364201,7.148655243673648,3.526021359685855,3.892429837363954,1124.4281910545542,1964.0593273616485,19.261449063251945,1177.1337916377393,1124.494635615321,3.893555400579958,12.631996964901465,True,256.0684842374686,3.5518739349612702,True,0.0017926736665359044,101.9445793722339,-0.02585257527541529
1.099999961540549,3.9998,800.0195595403278,19.999941240884233,1.1499969583082825,30.06,0.2,17.17533836454593,277030398.55066955,278.5239549870552,1119.1862872838617,12.657746875539035,8.699004516499091,0.11136782524811016,7.214922535514129,1074.9947478574838,1815.5603279199163,17.16901157210238,1119.1790781914478,1074.9861868513858,7.221403411720097,12.656452524059414,True,278.626591253934,0.11128863390333632,True,0.006326792443548612,105.64371495988536,7.919134477384071e-05
0.6939965011020806,4.0,866.0501061373199,19.766563239864087,0.8548361634974092,30.06,0.2,10.683976873831712,129920664.3312617,243.25125999161133,1099.007312462237,12.939817884886827,9.221985899685308,0.05369708598495381,7.63282588483884,1067.4731382260916,1206.8837184458537,10.683657328052076,1099.0072389973188,1067.4882094162108,7.632237948988073,12.940420047038424,True,243.25853558190167,0.05371369065133874,True,0.00031954577963588804,112.95813329426267,-1.66046663849298e-05
1.0960788827127552,2.5955,899.515337522603,5.004988554449211,0.9279720201225635,30.06,0.2,16.17157531635909,222748484.2905995,230.5542162618743,1179.6308659698861,12.875767902189493,7.034717919596844,5.4600838204061946,7.6104279882507075,1124.996754339878,1341.8339696694757,16.17170893550813,1179.653167083116,1124.99873236465,7.609539154370358,12.876017292493177,True,230.55231130190333,5.467774248868465,True,-0.0001336191490395322,82.97606526799004,-0.0076904284622703045
0.6000037903826012,2.6507,867.5668686623136,5.014370774987556,0.8500009118612846,30.06,0.2,8.902748816640887,111689269.57302628,216.15871896404698,1164.1296238476762,13.049837217016062,7.400478067188132,4.272355369994046,7.484242562770599,1124.9901663513797,727.7360340384978,8.905096572286737,1164.1410112208537,1124.9724750743335,7.484929210919451,13.05017410899645,True,216.10173049135295,4.274788288558098,True,-0.0023477556458502136,81.77828460139202,-0.0024329185640521445
0.6001310456534655,2.6507,866.5534044119353,5.216401183524849,0.8501961461799039,30.06,0.2,8.896620125857707,111738616.87220074,216.31356063163534,1163.6848563618369,13.049826652528568,7.41208406009747,4.162559457043882,7.511599596927699,1124.646183207017,727.2601105234833,8.898900492047204,1163.692752063674,1124.6292520977734,7.512351097697276,13.050216942533728,True,216.25812972413897,4.16418766238219,True,-0.0022803661894972294,81.78014635671656,-0.0016282053383083195
1.099026463079039,3.997,899.1438592136191,5.004284611247788,1.082491091859723,30.06,0.2,18.810485703055598,260537682.68716487,252.5816591134065,1166.725431946199,12.636583917611212,7.413192365301615,1.9637092339690976,4.552755447003633,1111.6236801238044,1959.7085159586,18.811160572400667,1166.7839470794981,1111.6584840472967,4.554157993149962,12.634797943562601,True,252.5725974918119,1.9689452505229221,True,-0.0006748693450688847,104.18703131230271,-0.005236016553824552
0.9350489312635559,2.635,899.5956930887785,5.3668292515320415,0.8885800318276054,30.06,0.2,13.830553318543737,181957077.54032695,224.79656153328938,1172.6631314540512,12.94086993941705,7.200409989126147,4.359332675610953,7.577184877129169,1123.8421667712514,1159.5207136079534,13.830375454759112,1172.6763965278408,1123.845819652045,7.5765957550349095,12.941168208914,True,224.79945250087994,4.363390326318122,True,0.00017786378462503194,83.83581011474021,-0.00405765070716857
1.0628123078130496,2.6104,899.5001365365367,5.000235087903195,0.9197008509741772,30.06,0.2,15.702865327147869,214062813.1943609,229.31757805397183,1178.130453843912,12.889105219015853,7.070358648129208,5.180026756104898,7.584629875039459,1124.6532005580614,1307.4129039610866,15.703004244550481,1178.1525369740084,1124.653422720063,7.583751947413346,12.888608366312369,True,229.3155493846917,5.185561014033203,True,-0.00013891740261229302,83.2608040984982,-0.005534257928305308
0.9742562410771883,2.6495,899.8869561447501,5.089398207622944,0.9000142925516652,30.06,0.2,14.457377114674694,192026279.6887724,226.2860205422284,1174.317561596298,12.923184275491927,7.161313191129818,4.563172183928002,7.496937217185736,1124.006960036985,1214.0779095211738,14.457283361244384,1174.3194242046982,1124.007991231089,7.496249532143205,12.921104328613257,True,226.28748797494913,4.559508180605413,True,9.375343030981753e-05,83.97543743833896,0.0036640033225889823
0.6488995954393756,2.8234,896.5435443922476,5.03764160372903,0.8502894646615493,30.06,0.2,9.855084192998412,120832112.04255815,217.7499001137116,1162.0984642831447,13.02800455707245,7.457751182081292,3.3826575724375485,6.988784963764752,1122.6771556961678,851.3138267530704,9.85578758168954,1162.1365770021926,1122.6694472227657,6.987085215212054,13.026733868238347,True,217.7343597202154,3.3882819137191995,True,-0.0007033886911287368,86.39258735163824,-0.005624341281651013
1.096844929453691,3.9954,899.9855416800319,14.96240153875986,1.1119760043702442,30.06,0.2,18.35625943884351,267102967.28164157,262.4830732453251,1148.6067367582077,12.63077240941708,7.8934752656692915,0.6659016704119635,5.198141850034704,1102.0935321318127,1956.3898842071344,18.35841682443448,1148.6102903707351,1102.082105282865,5.196916837620587,12.628869779962368,True,262.4522276007628,0.6653870205825562,True,-0.0021573855909728934,106.59721805654723,0.0005146498294072988
0.9188658349645729,2.6366,899.1039755289571,5.008872640048088,0.8885800318276054,30.06,0.2,13.632642236538885,178807906.61497498,224.12124933024612,1173.457865185286,12.94716587820113,7.178775167259836,4.648516237460975,7.486585160653762,1124.9495140524684,1139.565810279215,13.63248599620917,1173.4786907303842,1124.9524872335955,7.486014978182301,12.947046246165844,True,224.1238179577071,4.65405209551899,True,0.00015624032971572888,83.58936101736666,-0.005535858058014931
1.099997326651284,3.9957,827.6127730004755,18.147174721014046,1.1264846768521677,30.06,0.2,17.465399950649914,271365719.0270716,272.63246027149097,1126.738989807972,12.651246788000233,8.48811151900096,0.1779834016859957,6.72458377184872,1080.984780828111,1854.1451114526387,17.464363430555984,1126.7269829147742,1080.9722787915032,6.724674697506512,12.653386219105187,True,272.6486411660568,0.17803499439187093,True,0.001036520093929738,106.15116490222348,-5.1592705875236344e-05
1.0989893060906457,3.997,899.4151810927904,5.01635550891794,0.9137227758786695,30.06,0.2,17.557190276399183,219910508.1708951,245.83871406853075,1138.2981434533006,12.650149822088588,8.168984148079979,0.36917339314428954,6.553678285759267,1079.5997086588034,1960.0530640897541,17.560620889968593,1138.3762299958332,1079.6271316750526,6.555124852227919,12.652144566041455,True,245.7906874279208,0.3712637004228606,True,-0.0034306135694102124,111.6644140320958,-0.0020903072785710686
1.0347797931814497,2.6894,899.8095771697872,5.145869319104193,0.9153293921584791,30.06,0.2,15.400301809443278,207426105.20980284,229.10731286055412,1174.680331914285,12.891823308847034,7.158037178932329,4.316215760089047,7.456577319412312,1122.3208541385782,1305.8992089837627,15.400479958091285,1174.6943182990228,1122.3187554874921,7.455828578873675,12.891046088733255,True,229.10466260821485,4.3182445303833275,True,-0.00017814864800769215,84.79865742467769,-0.002028770294280058
0.7536856505996276,3.2609,899.7726928686641,5.072591862017968,0.8540424056452133,30.06,0.2,11.700232956037812,140963848.22484246,225.0736172722134,1147.3870532044525,12.964452178234472,7.860194395305776,1.1279261176628197,6.785279959542499,1105.4221590354098,1123.0868090768229,11.70007667731235,1147.4092721915006,1105.419403887626,6.784690199169331,12.96359951168635,True,225.07662359593354,1.1290575849118607,True,0.00015627872546275512,95.98669015874853,-0.0011314672490410072
0.6328826074105075,3.2922,896.5104138138383,5.064451590463848,0.852052508556038,30.06,0.2,9.951717561510318,118093932.6625023,222.4525131471733,1146.5832966308415,13.010235921142696,7.872828669178226,1.288080027085742,6.431176179618429,1109.16093431802,948.4924460191619,9.95224897920982,1146.5992731119477,1109.1560509627996,6.429453777644634,13.010290247967797,True,222.44063490708584,1.2893175791755223,True,-0.0005314176995021569,95.31621075835103,-0.0012375520897802694
