feed_per_tube_fraction,steam_to_carbon,inlet_T,excess_air,specific_firing_factor,inlet_P,catalyst_activity,H2_net_kmol_h,Q_comb_W,fuel_MJ_per_kmol_H2,T_wo_max_K,sigma_hot_MPa,log10_t_r_hot,life_rate_per_kmol_H2_rel_base,CH4_slip_dry_pct,T_out_K,rank,H2_net_kmol_h_phys,T_wo_max_K_phys,T_out_K_phys,CH4_slip_dry_pct_phys,sigma_hot_MPa_phys,converged_phys,fuel_MJ_per_kmol_H2_phys,life_rate_per_kmol_H2_rel_base_phys,feasible_phys,disc_H2_net_kmol_h,disc_fuel_MJ_per_kmol_H2,disc_life_rate_per_kmol_H2_rel_base
1.0999995115815846,3.9999,800.3147831055417,19.961052394550492,1.1499183469206449,30.06,0.2,17.180954535443746,277011348.01930374,172.74818594365124,1119.3296121381718,12.657651051324946,8.69497034677515,0.11237039870484188,7.2054563501597775,1075.1070005577405,0,17.174708963333455,1119.322565569374,1075.0985380664015,7.211822017367836,12.656304372647577,True,172.81100571279762,0.1122883903228638,True,0.00624557211029142,-0.06281976914638676,8.200838197808258e-05
0.600021552035732,4.0,849.2835611812824,19.997947500143958,0.850000193771584,30.06,0.2,9.235405414080049,111692481.50318556,129.57797793459486,1095.6860043690308,12.988451288809218,9.309552435744578,0.050776312324631895,7.638202744011719,1067.4246801333209,0,9.234300227495897,1095.6924171409037,1067.4480343665205,7.639913079426066,12.987445249528719,True,129.59348618527838,0.050780354363319125,True,0.0011051865841515962,-0.015508250683524238,-4.042038687229743e-06
1.0999997008884506,4.0,899.9983012022158,5.000001828636477,1.149995865731599,30.06,0.2,19.263227561587534,277030069.70854145,154.08525434359692,1177.0292920294203,12.629673329128673,7.148648986378618,3.5260747575552767,3.892443448808288,1124.4278438518502,0,19.261434869350204,1177.1340395422576,1124.4942624595394,3.8935681533152513,12.6319974564488,True,154.09959530216113,3.5519291900325887,True,0.0017926922373305842,-0.014340958564218909,-0.025854432477312006
1.0999932446935945,4.0,899.9985777007134,5.000001828636477,1.149995865731599,30.06,0.2,19.263134671885528,277028443.74436206,154.08509299335603,1177.0294612253454,12.629679130487268,7.148643527027772,3.5261360862502484,3.892413699854328,1124.4284398062323,0,19.26145468888877,1177.1341965025647,1124.4984142947553,3.8933682186998713,12.632003002751508,True,154.0985322865176,3.5519672103650493,True,0.0016799829967588664,-0.0134392931615821,-0.02583112411480082
0.6000159566297388,4.0,899.9999978397593,5.000104191664988,0.8500091483976413,30.06,0.2,9.866694610123456,111692616.58539666,121.28748821761023,1127.5023441084018,12.98621090182992,8.399402911067849,0.3864514665951764,5.718687852668216,1092.3543411758164,0,9.865466377644323,1127.5348852080836,1092.3683740353167,5.716920289677922,12.986339387798553,True,121.30258828755512,0.3873286944886718,True,0.0012282324791339505,-0.01510006994489288,-0.0008772278934954247
0.6005432419119069,4.0,849.2835611812824,19.99286516366251,0.8500110735158248,30.06,0.2,9.242850361455718,111791023.61584334,129.58783497215072,1095.6836915290653,12.988214947175479,9.309669008826646,0.05072179638759496,7.640042455700231,1067.4026893129592,0,9.241754980063398,1095.690033902008,1067.4259698179023,7.641731692661565,12.987212809871306,True,129.60319440370952,0.05072562639683293,False,0.0010953813923197941,-0.015359431558806591,-3.830009237967835e-06
1.0996330895691953,4.0,899.9981973489919,5.177096381592378,1.0941434687708134,30.06,0.2,18.896897217974125,263487573.1272955,149.3938982725889,1168.2473716921281,12.634123944161534,7.3741066888401114,2.1388107951038458,4.438161055971751,1113.6633680896273,0,18.897324246661935,1168.3172045512956,1113.701189767538,4.439558717330993,12.633333869674855,True,149.39052237240782,2.1469429837364107,True,-0.00042702868780963854,0.00337590018108358,-0.00813218863256493
1.0999988194226027,4.0,810.7359312695206,19.739569824477087,1.1142899970871254,30.06,0.2,17.08856958760328,268428433.0077133,168.30074105026432,1117.625836797181,12.656289462579062,8.743506230687295,0.10103168942571167,7.363481439495979,1072.7243533239682,0,17.08515125696473,1117.6156076232048,1072.710317493208,7.366247109448778,12.652921906250425,True,168.33441400820132,0.10082396657080683,True,0.003418330638552902,-0.03367295793700009,0.00020772285490483489
0.852317954018277,3.9979,897.5181965444394,19.613888536178468,0.8619729951078007,30.06,0.2,13.144242969609975,160891596.84241349,131.1477991986965,1105.3320215549913,12.838151490435509,9.058624998953945,0.06357831003804182,7.582222079939538,1067.8540978703531,0,13.14430175292321,1105.351499481647,1067.8768101445805,7.581169470231838,12.839453694112459,True,131.14721268582537,0.06369982863050246,True,-5.8783313235721835e-05,0.0005865128711377565,-0.00012151859246063712
1.0356160457753396,4.0,899.9841113997398,16.38499293142419,0.8953435876630305,30.06,0.2,15.975788482144017,203061020.0746215,136.1844386551255,1114.2982485361451,12.697178478141415,8.82978292386749,0.08859808428044953,7.576133055573778,1067.355629891849,0,15.977130014050692,1114.322970348415,1067.3765673114806,7.575165443102673,12.697488383319287,True,136.17300382487198,0.08874761851429773,True,-0.0013415319066751863,0.011434830253506334,-0.00014953423384819753
1.0999995195282095,4.0,852.3621756210943,19.844119558208583,1.1066223185258304,30.06,0.2,17.514809075134075,266581486.62341586,163.07515551952704,1125.9730174960223,12.642331701941005,8.511320322435733,0.16824564336190861,6.646087834044555,1081.6091927545654,0,17.515425848334903,1125.96874865903,1081.5971224679954,6.644326010727587,12.638308038540485,True,163.06941313070269,0.1678763582863077,True,-0.0006167732008286464,0.005742388824359068,0.0003692850756009114
1.0995805139130646,4.0,899.3279741968538,5.407564018888379,1.1022423979406362,30.06,0.2,18.92729408988219,265425236.1017018,150.25083891392515,1168.7961217875163,12.633632383565178,7.359961324116107,2.206072103506293,4.390182337724047,1114.638042510456,0,18.927602417859145,1168.8691321977676,1114.6732006541017,4.391342396246905,12.633650330182974,True,150.24839134892588,2.2156951650579297,True,-0.00030832797695623526,0.0024475649992723447,-0.009623061551636614
0.948726109638957,3.9998,899.9534152453501,8.306917347843234,0.8500175725164976,30.06,0.2,14.831450320095469,176606556.24830258,127.58112401836941,1121.0382222864148,12.775760709699966,8.622669071227516,0.15375061604400014,7.192301395477112,1071.6451140586682,0,14.830824344344968,1121.0730907466025,1071.677002904084,7.1920136885504,12.777819334405496,True,127.58650893076558,0.15425357715835197,True,0.0006259757505002739,-0.0053849123961668965,-0.0005029611143518298
0.8585651639983676,3.9968,896.4297651265939,18.242402645326194,0.8649858878296264,30.06,0.2,13.28816257213196,162637372.85972264,131.13500615159248,1107.6934173372179,12.834718505634369,8.991069790806662,0.073474194498176,7.476674583196353,1069.1359534220976,0,13.288224871145717,1107.7109141525264,1069.1545363415748,7.475923735983886,12.835182860717843,True,131.1343913530297,0.073575379796368,True,-6.229901375753855e-05,0.0006147985627649177,-0.0001011852981920025
0.9111277931080762,3.9994,899.9232720809573,15.49900158218795,0.8507424871795056,30.06,0.2,14.033590138789172,169752227.7013515,129.60146692624522,1109.5715887949752,12.798710555509421,8.94435113669131,0.07747286771426944,7.622379713989006,1066.86987443957,0,14.033616703137536,1109.5815654845849,1066.8986399337518,7.621326206113286,12.802318452148768,True,129.6012216025636,0.0776558768556356,True,-2.6564348363677937e-05,0.00024532368161089835,-0.00018300914136616664
1.099969975240971,3.9946,899.5777891231735,6.608226176738951,1.042034830267952,30.06,0.2,18.454770828284257,251015842.15424594,145.73225951582702,1156.8853731340876,12.63796440656923,7.671262262409783,1.104838089658347,5.129164675733621,1101.8239048443195,0,18.45629194636683,1156.9211649894016,1101.8414189333887,5.130167774083359,12.643355046640702,True,145.72024865385066,1.1098882076000738,True,-0.0015211180825716042,0.01201086197636414,-0.005050117941726828
1.0999428879496624,4.0,899.8775728352178,5.8246680911039865,1.0354824819012836,30.06,0.2,18.463387801156973,249431303.98668775,144.74473946936,1157.5285566427237,12.637968130985417,7.654241190197322,1.1484629134052848,5.1189447759429525,1101.6601414754605,0,18.465080095447252,1157.5857892525019,1101.68532068649,5.120282491563458,12.641823229645802,True,144.73147385150804,1.1543956725708902,True,-0.0016922942902795057,0.013265617851971001,-0.005932759165605317
1.034969871618325,3.9999,890.6023101745211,13.258831522572127,0.8859529136993697,30.06,0.2,15.942125788432202,200805874.34799823,134.95637529297113,1116.0795397562272,12.703588481390119,8.777733036895913,0.10008990769787955,7.621416341217934,1066.6223305069575,0,15.94261061252427,1116.1102460569196,1066.6362432958892,7.620855198656167,12.70558544073866,True,134.9522711908444,0.10038274146468727,True,-0.0004848240920676261,0.004104102126717635,-0.0002928337668077208
0.6408998200748075,3.9996,899.9999839972597,5.240533416804721,0.8508697582276823,30.06,0.2,10.491099352841024,119423914.64594282,121.96452436498923,1127.2226956051,12.966792591343362,8.411055335960999,0.35382883402687576,5.850550722929612,1090.3956785083112,0,10.490083609913956,1127.2491440309611,1090.4255488753586,5.848665476729196,12.967503721308667,True,121.97633405188819,0.3545791706027597,True,0.0010157429270680751,-0.011809686898956784,-0.0007503365758839142
1.0999993546668978,4.0,899.2037083759092,5.126757179686877,1.1472764003472051,30.06,0.2,19.230748503888556,276374872.81305337,153.9804522413502,1176.1462842487963,12.630086960640897,7.171172743957488,3.3535178700695965,3.9411184843714913,1123.4739325346852,0,19.22931126521285,1176.2459012065476,1123.5325428489307,3.942047481101052,12.632409639748477,True,153.99196106026795,3.377054732810497,True,0.0014372386757059985,-0.011508818917747021,-0.0235368627409005
1.099993538776511,4.0,897.446011288304,6.510886870060164,1.149524465096458,30.06,0.2,19.139189315256917,276914959.6437364,155.01941839395317,1172.7348473657019,12.629674791030707,7.258903739802864,2.753228643217477,4.0784520379466205,1121.0441892075603,0,19.138778369817995,1172.7977506843522,1121.0681992062928,4.078217162262563,12.634026428293309,True,155.02274695138263,2.769006253858891,True,0.0004109454389222833,-0.003328557429455259,-0.01577761064141381
1.099999698727765,4.0,899.999561161814,6.510886870060164,1.1106742980780253,30.06,0.2,18.92614393101008,267557638.06151798,151.46714458477413,1167.628507896352,12.631599944444362,7.390680358091551,2.055545339640507,4.402645140166305,1114.6068215061855,0,18.92658053057939,1167.693364780753,1114.6314362202622,4.403298706155315,12.633730436414766,True,151.46365053100234,2.0654824098934155,True,-0.0004365995693085267,0.0034940537717886855,-0.009937070252908686
1.0999997008884506,4.0,804.4332493332599,19.77761067228768,1.149302799600032,30.06,0.2,17.23674293339421,276863112.448553,172.0969270112609,1120.6027556058061,12.65634140826778,8.659274180529444,0.12160184714893503,7.111075338748226,1076.265394305344,0,17.23136097006292,1120.5989791594411,1076.2583675840626,7.116231973890849,12.654705055798713,True,172.15067896690803,0.12151631807371877,True,0.005381963331291928,-0.053751955647129535,8.552907521626463e-05
1.0999948311528598,3.9998,854.5535877213306,19.04100120236207,1.1282692655457391,30.06,0.2,17.727280981257383,271795002.8035157,164.27162850472297,1131.033727108931,12.640606501223234,8.370854554517358,0.22970628295717596,6.29457638726947,1086.5450438959085,0,17.728038411368672,1131.0323486314562,1086.530912595842,6.292925722643272,12.636731221607802,True,164.26461000245143,0.2292609765312638,True,-0.0007574301112889259,0.007018502271534999,0.00044530642591217307
1.099999720806026,4.0,898.25299883602,5.665166739179237,0.9793340689910115,30.06,0.2,18.044194357821876,235918231.01070186,140.0835793570248,1148.2042642574436,12.64313517938918,7.9018199214184754,0.6645262475251487,5.786841209726844,1090.8997292869822,0,18.046590379011207,1148.2635951404584,1090.9241476892769,5.788529146312701,12.643187170905348,True,140.06498065126556,0.6668981181074072,True,-0.002396021189330355,0.018598705759245604,-0.0023718705822585173
1.0999436308914767,4.0,899.9985226280528,5.105096764308287,1.0167925752892262,30.06,0.2,18.374020861855694,244929367.39681524,142.82356822379802,1156.090077106793,12.639981616882226,7.691933820580594,1.0581117361993755,5.259545349629217,1099.1778226926967,0,18.37603205317742,1156.1612116049523,1099.208056537744,5.261372675993714,12.641597668214303,True,142.80793669245773,1.0633849472444552,True,-0.002011191321724226,0.01563153134028994,-0.005273211045079718
1.0999997008884506,4.0,898.2551196559825,13.697540050391716,1.1497566016309013,30.06,0.2,18.6913049889963,276972431.8052497,158.76696523271036,1155.9420647660145,12.625679441966764,7.698697947506066,1.0240755223387865,4.760451459025836,1109.4455316651167,0,18.693500816992074,1155.9568209230515,1109.42428640986,4.758464442620641,12.624356465189615,True,158.74831570577183,1.0242584930907561,True,-0.0021958279957736693,0.018649526938531835,-0.00018297075196960222
0.93351347929619,3.9826,899.8362822221704,7.651579408956832,0.850001198125276,30.06,0.2,14.634845254088907,173771358.48859474,127.21938301918048,1122.557173110262,12.789921803688017,8.577065271638407,0.17306775131300853,7.09761453078207,1073.4641623422576,0,14.634181620968125,1122.5943815253058,1073.4928639678828,7.0973575640938495,12.790620034170146,True,127.22515218334446,0.1735491623301161,True,0.0006636331207818813,-0.005769164163979212,-0.0004814110171075803
0.7462090159348904,3.9998,896.125914397511,5.4180188621224215,0.8503703458182215,30.06,0.2,12.027883460469502,138965394.3652771,123.788607074669,1125.6068155899407,12.911686394174266,8.467120340794782,0.2712439154469645,6.29894269902516,1083.9114208676026,0,12.027212088458773,1125.6418670361302,1083.9360311226715,6.297784320244218,12.910667461884762,True,123.79551708884567,0.27174313381134935,True,0.0006713720107285326,-0.0069100141766682555,-0.0004992183643848236
1.099910744681567,4.0,899.9676113936903,7.176195789208926,1.0100256790268982,30.06,0.2,18.20190766764296,243292054.1454173,143.21029574077735,1150.489923267872,12.638921663552674,7.841347285456447,0.7571908630147924,5.531887118980565,1095.1034396688785,0,18.203778471565116,1150.5338841519158,1095.1217120503836,5.533049475189067,12.643166065140084,True,143.19557800602885,0.7606480741262639,True,-0.0018708039221557726,0.014717734748501243,-0.0034572111114714588
