feed_per_tube_fraction,steam_to_carbon,inlet_T,excess_air,specific_firing_factor,inlet_P,catalyst_activity,H2_net_kmol_h,Q_comb_W,fuel_MJ_per_kmol_H2,T_wo_max_K,sigma_hot_MPa,log10_t_r_hot,life_rate_per_kmol_H2_rel_base,CH4_slip_dry_pct,T_out_K,rank,H2_net_kmol_h_phys,T_wo_max_K_phys,T_out_K_phys,CH4_slip_dry_pct_phys,sigma_hot_MPa_phys,converged_phys,fuel_MJ_per_kmol_H2_phys,life_rate_per_kmol_H2_rel_base_phys,feasible_phys,disc_H2_net_kmol_h,disc_fuel_MJ_per_kmol_H2,disc_life_rate_per_kmol_H2_rel_base
0.6000191043373311,4.0,857.8292146186154,24.932698810616543,0.8500045866996063,30.06,0.2,9.18176132192813,111692603.11145183,130.33517426012872,1091.2454423099314,12.979803468002116,9.442646343137973,0.045813700031356056,7.807773450468429,1065.4901327181246,0,9.180664734170879,1091.2899628160615,1065.5139085446594,7.809605200673082,12.985395334453711,True,130.3507421912722,0.04608086616720708,True,0.0010965877572512994,-0.01556793114346533,-0.0002671661358510241
0.6002403923574089,4.0,857.8292146186154,24.93423175270952,0.8500045866996063,30.06,0.2,9.184778561373886,111733795.52486202,130.34041062562943,1091.237744999828,12.979706973361198,9.442894777728512,0.04577245878338461,7.808947540402801,1065.4763446556483,0,9.183683096513652,1091.2821538140895,1065.5000411676442,7.810775855509863,12.985295949135603,True,130.35595812854393,0.04603896596478963,True,0.001095464860233264,-0.01554750291450091,-0.0002665071814050221
1.099999885093683,4.0,899.9997823179715,5.000036292294464,1.149999718853931,30.06,0.2,19.26274606648998,277031044.30395925,154.08964797408146,1177.0497111394593,12.637343932286168,7.146631250789387,4.317359964335819,3.8911501848282506,1124.4100313707754,0,19.26147337722377,1177.134843961707,1124.495369889795,3.893516032940229,12.631996718304624,True,154.09982934687523,4.328944455084651,True,0.001272689266212268,-0.010181372793766741,-0.011584490748831833
0.6000012964186677,4.0,899.999994265264,5.000003770654125,0.8500000707172497,30.06,0.2,9.865268462385025,111688694.80258356,121.3007625421714,1127.4154496279323,12.98093810563068,8.402870840800198,0.46729158605203036,5.7190583988565145,1092.3695797624907,0,9.865200422418251,1127.533064768115,1092.3672918252937,5.7169930526982755,12.986346022729233,True,121.30159914958935,0.4719980732760051,True,6.803996677362534e-05,-0.0008366074179519956,-0.004706487223974765
1.0999929964672592,4.0,800.0016404821642,24.999999968040726,1.1499999750817307,30.06,0.2,16.827737629531168,277029371.1520094,176.38567341118122,1108.0578417767324,12.520749074778632,9.045410453214672,0.062392376055441866,7.810994512939808,1067.9158181427715,0,16.820196613020748,1107.9828166173259,1067.9095951251663,7.818746737011062,12.652969057009646,True,176.46475258641306,0.06616388048601914,False,0.007541016510419496,-0.07907917523183983,-0.00377150443057727
1.0999930212584037,4.0,899.9997823179715,5.000021123497851,1.1499999893569648,30.06,0.2,19.262646981503167,277029380.83440626,154.08951533824316,1177.049897269512,12.63734984700455,7.1466253371149975,4.317440961435965,3.8911192222215996,1124.4106589476887,0,19.261387465457357,1177.1350314396977,1124.4963559309062,3.8934638361735185,12.632002729675579,True,154.09959136300552,4.329023239440182,True,0.001259516045809761,-0.010076024762355473,-0.01158227800421674
0.7609192326592348,3.9991,892.9236003196415,5.1551418433938245,0.8510755409325425,30.06,0.2,12.229994914233528,141822369.1329564,124.24579030682457,1125.332311526026,12.903081359174417,8.476512436445322,0.31814785342610297,6.38199367270098,1082.7838271228195,0,12.229153281969607,1125.410195815956,1082.796746662519,6.380985387514391,12.902838395294776,True,124.25434112496933,0.31973171179876503,True,0.0008416322639206442,-0.008550818144755112,-0.0015838583726620614
1.027512925400957,4.0,899.8992991658387,22.001990061501882,0.9290394537062022,30.06,0.2,15.832673419964435,209054498.15017045,141.4713462233829,1109.6870228789242,12.707619630392772,8.959733002158632,0.08077564868616872,7.606902517537365,1067.623857215068,0,15.83366242253001,1109.719694744414,1067.636716714047,7.60617018588211,12.700289464433276,True,141.4625096370874,0.08066475244320052,True,-0.0009890025655749923,0.008836586295501547,0.00011089624296820033
0.9890614132178494,4.0,895.4328393092063,16.928948110452822,0.8816931246471664,30.06,0.2,15.187225844199418,190975993.6012837,134.7297644089006,1110.5729048315675,12.745137214618143,8.926562745238105,0.0908921787212431,7.711644380112515,1065.8465808917047,0,15.18748356836041,1110.5966107581955,1065.8623028044765,7.711199621450134,12.741736724112505,True,134.7274781107567,0.09088701171395808,True,-0.00025772416099201223,0.002286298143900467,5.167007285020175e-06
0.9603478897251606,3.9999,894.9371415977992,17.463082529126044,0.8732261262375836,30.06,0.2,14.718502489172039,183651031.75131786,133.68816748541826,1108.4741042111293,12.76706989171289,8.982430389805991,0.08246576551148734,7.766480630079446,1065.2561356277222,0,14.718730277741663,1108.5131660009674,1065.2737153963878,7.765857835399998,12.763724156136606,True,133.68609851371536,0.0825477941975811,True,-0.00022778856962446525,0.0020689717028972154,-8.202868609376301e-05
