alloy,curve,lmp,stress_mpa,source_file,page,method,extracted_on
Centralloy G 4852 Micro,average,32.51394088034919,31.624190651945923,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.53409291403596,31.46478810607306,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.55438541622995,31.30486183699395,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.57481759835866,31.144430147975797,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.59538867184962,30.983511280322396,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.61609784813032,30.822123410411503,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.63694433862827,30.660284646774215,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.657927354770976,30.498013027215762,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.679046107985954,30.33532651597852,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.70029980970072,30.172243000947535,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.72168767134276,30.008780290899086,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.743208904339596,29.844956112792502,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.764862720118735,29.680788109106082,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.78664833010768,29.51629383521658,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.80856494573395,29.351490756823377,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.830611778425045,29.186396247417232,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.85278803960848,29.0210275857943,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.875092940711745,28.855401953615004,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.89752569316237,28.68953643300875,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.92008550838786,28.523448004224274,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.942771597815714,28.357153543326035,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.96558317287344,28.190669819936602,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,32.988519444988555,28.024013495025677,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.01157962558856,27.857201118745383,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.034762926100974,27.690249128312455,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.05806855795329,27.52317384593698,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.081495732573025,27.355991476798195,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.10504366138769,27.18871810706744,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.128711555824786,27.0213697019778,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.15249862731183,26.853962103941253,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.17640408727632,26.68651103071291,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.20042714714577,26.519032073602432,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.224567018347685,26.351540695732638,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.24882291230958,26.184052230345603,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.273194040458954,26.016581879155627,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.29767961422332,25.84914471074959,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.32227884503019,25.68175565903454,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.34699094430707,25.514429521732023,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.37181512348147,25.347180958919722,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.39675059398089,25.18002449161986,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.421796567232846,25.012974500434385,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.44695225466484,24.8460452242268,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.47221686770438,24.679250758850678,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.49758961777899,24.512605055924297,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.523069716316165,24.346121921651676,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.54865637474341,24.17981501568968,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.57434880448824,24.01369785006076,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.60014621697816,23.847783788111602,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.62604782364068,23.682086043516843,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.65205283590331,23.516617679328487,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.67816046519356,23.35139160706978,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.70436992293892,23.186420585874018,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.73068042056693,23.021717221667817,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.757091169505074,22.857293966398494,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.783601381180866,22.69316311730528,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.810210267021816,22.529336816234153,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.83691703845543,22.365827048995953,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.86372090690922,22.20264564476731,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.89062108381069,22.03980427553441,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.91761678058736,21.87731445557888,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.94470720866672,21.715187541005584,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.97189157947629,21.553434729312055,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,33.999169104443574,21.392067058999103,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.02653899499609,21.23109540922226,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.054000462561326,21.07053049948361,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.081552718566805,20.910382889363667,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.10919497444004,20.750662978293004,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.13692644160852,20.591381005362894,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.16474633149977,20.432547049174932,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.1926538555413,20.274171027729103,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.2206482251606,20.11626269834952,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.2487286517852,19.958831657647988,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.276894346842596,19.801887341524388,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
Centralloy G 4852 Micro,average,34.3051445217603,19.645439025203867,WST_4852_Micro_161109.pdf,6,vector,2026-09-07
