alloy,curve,lmp,stress_mpa,source_file,page,method,extracted_on
Centralloy ET 45 Micro,average,29.817127466234492,17.72294414633585,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,29.847498335968066,17.55160707756528,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,29.877961361264045,17.381130191429154,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,29.90851615252714,17.211520316215303,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,29.939162320162076,17.04278410571089,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,29.969899474573566,16.8749280395827,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.000727226166322,16.707958423792153,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.03164518534507,16.541881391044363,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.062652962514516,16.37670290127125,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.093750168079385,16.212428742147974,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.12493641244439,16.04906452964232,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.15621130601425,15.88661570859672,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.187574459193677,15.72508755334245,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.21902548238739,15.56448516834536,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.25056398600011,15.404813488883091,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.282189580436548,15.246077281752891,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.313901876101422,15.088281146009859,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.340022012709273,14.959380127858259,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.36605001438927,14.831930149397111,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.3919861692924,14.705910634977112,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.41783076556967,14.581301341474878,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.443584091372063,14.458082352299167,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.469246434850586,14.336234071516284,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.494818084156233,14.215737218091803,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.520299327439997,14.096572820246145,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.54569045285288,13.97872220992186,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.57099174854587,13.862167017359882,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.596203502669972,13.746889165782607,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.62132600337618,13.632870866181477,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.646359538815485,13.520094612206764,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.671304397138897,13.408543175157751,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.696160866497394,13.298199599070504,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.720929235041982,13.18904719590194,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.74560979092366,13.081069540807558,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.770202822293417,12.974250467511082,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.79470861730226,12.868574063764282,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.81912746410117,12.764024666894603,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.84345965084116,12.660586859439281,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.867705465673218,12.558245464863669,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.891865196748338,12.45698554336241,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.915939132217524,12.356792387741327,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.93992756023176,12.257651519378754,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.963830768942053,12.159548684264394,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,30.9876490464994,12.062469849114065,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.01138268105479,11.966401197558913,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.035031960759227,11.871329126407515,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.0585971737637,11.77724024197924,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.08207860821921,11.684121356507541,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.105476552276752,11.591959484611694,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.12879129408732,11.500741839835383,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.152023121801918,11.410455831251234,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.175172323571537,11.321089060129262,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.19823918754717,11.232629316668648,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.221224001879822,11.14506457679094,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.24412705472048,11.058382998993691,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.26694863422015,10.972572921263525,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.289689028529818,10.88762285804678,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.312348525800488,10.803521497277355,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.334927414183156,10.720257697459884,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.35742598182881,10.637820484807566,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.37984451688846,10.556199050433445,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.40218330751309,10.475382747593835,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.424442641853705,10.395361088983204,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.4466228080613,10.316123744079242,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.468724094286863,10.237660536536984,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.4907467886814,10.1599614416315,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.5126911793959,10.083016583747387,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.53455755458137,10.006816233915124,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.556346202388795,9.931350807392318,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.57805741096918,9.856610861289699,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.599691468473516,9.782587092240671,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.621248663052796,9.709270334113494,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.642729282858024,9.636651555765484,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.664133616040196,9.564721858838073,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.685461950750305,9.493472475592242,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.70671457513935,9.422894766783333,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.727891777358323,9.352980219574437,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.74899384555822,9.283720445487814,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.770021067890045,9.215107178393314,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.79097373250479,9.147132272533232,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.81185212755345,9.079787700582878,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.83265654118702,9.013065551746145,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.853387261556502,8.946958029885336,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.87404457681289,8.881457451684664,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.89462877510718,8.816556244846623,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.915140144590367,8.752246946320819,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.935578973413445,8.688522200564357,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.955945549727417,8.625374757833479,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.976240161683275,8.562797472505562,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,31.996463097432017,8.500783301430872,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.01661464512464,8.43932530231391,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.03669509291214,8.378416632123274,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.056704728945505,8.318050545529767,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.07664384137575,8.258220393372158,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.09651271835385,8.198919621149992,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.11631164803082,8.14014176754297,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.13604091855765,8.081880462956505,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.15570081808532,8.024129428092747,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.175291634764854,7.966882472546689,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.194813656747236,7.910133493426888,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.214267172183455,7.853876474000316,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.233652469224516,7.798105482360854,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.252969836021414,7.742814670121054,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.27221956072514,7.687998271126559,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.2914019314867,7.633650600192994,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.31051723645709,7.579766051864668,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.32956576378729,7.526339099194759,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.348547801628314,7.473364292546749,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.367463638131156,7.420836258416365,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.386313561446805,7.368749698273866,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.40509785972626,7.317099387426275,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.423816821120525,7.265880173899179,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.44247073378058,7.215086977337642,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.46105988585744,7.164714787925897,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.479584565502094,7.114758665325641,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.498045060865536,7.065213737632238,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.51644166009876,7.0160752003488485,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.53477465135276,6.967338315377955,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.55304432277855,6.9189984100299755,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.5712509625271,6.871050876048698,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.589394858749436,6.82349116865314,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.607476299596534,6.776314805595664,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.625495573219396,6.729517366235913,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.643452967769015,6.68309449063031,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.66134877139639,6.63704187863689,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.67918327225253,6.591355289035085,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.696956758488405,6.5460305386602595,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.71466951825503,6.501063501552756,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.732321839703395,6.456450108120975,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.749914010984504,6.412186344318563,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.76744632024935,6.368268250835096,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.78491905564891,6.324691922300344,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.80233250533421,6.281453506501549,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.81968695745624,6.2385492036137515,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.83698270016598,6.195975265442744,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.854220021614445,6.153727994680459,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.871399209952614,6.111803744172653,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.888520553331496,6.070198916198583,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.905584339902084,6.028909961762378,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.92259085781537,5.987933379896122,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.93954039522236,5.947265716974157,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.956433240274045,5.906903566038663,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.973269681121415,5.866843566136055,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,32.99005000591548,5.827082401664269,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.00677450280722,5.787616801730485,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.02344345994765,5.748443539519276,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.04005716548775,5.709559431670911,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.056615907578525,5.67096133766963,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.07311997437097,5.632646159241785,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.08956965401608,5.594610839763543,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.10596523466485,5.556852363678068,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.12230700446828,5.519367755922051,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.13859525157737,5.48215408136123,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.1548302641431,5.4452084442349955,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.171012330316486,5.408527987609711,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.18714173824851,5.372109892840676,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.20321877609018,5.335951379042587,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.21924373199249,5.30004970256834,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.23521689410643,5.264402156495953,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.25113855058299,5.229006070123563,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.26700898957319,5.193858808472316,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.282828499228,5.158957771796966,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.29859736769844,5.124300395104097,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.314315883135485,5.089884147677825,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.32998433369015,5.055706532612827,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.34560300751342,5.021765086354571,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.361172192756285,4.988057378246619,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.37669217756976,4.954581010084909,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.39216325010483,4.921333615678825,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.40758569851249,4.888312860418985,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.422959810943745,4.855516440851628,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.43828587554958,4.82294208425946,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.453564180481,4.790587548248851,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.468795013889,4.758450620343246,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.483978663924574,4.726529117582773,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.49911541873872,4.6948208861297935,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.51420556648243,4.663323800880422,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.52924939530671,4.632035765081823,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.544247193362544,4.600954709955225,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.55919924880094,4.570078594324548,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.57410584977289,4.539405404250505,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.58896728442939,4.508933152670152,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.60378384092143,4.478659879041715,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.618555807400014,4.448583648994663,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.63328347201614,4.418702553984874,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.6479671229208,4.389014710954867,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.66260704826499,4.359518261998972,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.677203536199706,4.330211374033356,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.69175687487595,4.301092238470803,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.70626735244471,4.272159070900231,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.72073525705699,4.243410110770753,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.73516087686378,4.21484362108034,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.749544500016086,4.186457888068839,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.763886414664896,4.1582512209154405,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.7781869089612,4.130221951440388,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.792446271056015,4.102368433810932,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.806664789100324,4.074689044251382,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.82084275124512,4.0471821807572805,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.8349804456414,4.019846262813544,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.84907816044017,3.992679731116518,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.86313618379242,3.96568104729995,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.877154803849145,3.9388486936646587,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.891134308761345,3.9121811729120153,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.90507498668001,3.885677007881029,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.91897712575615,3.8593347412890675,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.93284101414075,3.833152935476055,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.94666693998481,3.807130172152211,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.960455191439316,3.7812650521491307,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.974206056655284,3.7555561951742624,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,33.98791982378369,3.7300022395686523,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.00159678097555,3.7046018420679245,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.01523721638185,3.679353677566462,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.028841418153576,3.654256438884686,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.04240967444174,3.62930883653939,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.05594227339734,3.604509598517152,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.06943950317137,3.5798574700506083,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.08290165191481,3.5553512133977527,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.09632900777868,3.530989607623994,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.10972185891396,3.506771448387092,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.12308049347165,3.4826955477248185,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.13640519960275,3.4587607338453665,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.14969626545825,3.4349658509203747,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.162953979189155,3.4113097588806127,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
Centralloy ET 45 Micro,average,34.17617862894646,3.387791333214272,WST_ET_45_micro_161109.pdf,6,vector,2026-09-07
